time,phase,knee_r_rad,knee_l_rad,hip_r_rad,hip_l_rad,ankle_r_rad,ankle_l_rad,tau_demand_r_Nm,tau_demand_l_Nm,X_geom_r_mm,X_geom_l_mm
0.19000000000000014,1,1.712901399604177,1.7128802945656683,1.049721280949694,1.0499610981030116,0.06825742375269143,0.06815333367697086,0.8512914947027532,0.836159955606341,0.9274650098955728,0.9279926358582935
0.20000000000000015,1,1.7139627152588417,1.7138525799467208,1.0543090520247467,1.0544451565843451,0.0683252886106152,0.06894202555474975,0.8603037029472169,0.8498978791960816,0.9009321185289576,0.90368550133198
0.21000000000000016,1,1.7139621132596388,1.71387526689258,1.0551420497427813,1.0553692619808244,0.06811077873104884,0.06900684926565491,0.8547852137572853,0.8486586037915043,0.900947168509031,0.9031183276854982
0.22000000000000017,1,1.713186142682375,1.7131221583722291,1.052861203237185,1.0531505476660095,0.0672990039321996,0.06851469206965755,0.8472546437556083,0.8402974069939759,0.9203464329406276,0.9219460406942716
0.23000000000000018,1,1.713407101943646,1.7133679497166898,1.0530539978450084,1.0534274480777936,0.06639638764738855,0.06743699386474879,0.8469932281706871,0.8371427111396788,0.9148224514088478,0.9158012570827545
0.24000000000000019,1,1.7143284923419966,1.7141962957964103,1.0556510891205466,1.055867619093365,0.06640500120114541,0.06824215938071676,0.8432795555785635,0.8293634508438323,0.8917876914500855,0.8950926050897423
0.25000000000000017,1,1.7148794512238068,1.7148304871108324,1.0574737964875205,1.057933730145826,0.0664398008559604,0.06733197472719245,0.8462373788874533,0.8358496692795647,0.87801371940483,0.8792378222291898
0.2600000000000002,1,1.7149351451302859,1.714747156809484,1.0576794820356685,1.0578709453183865,0.06564373323779504,0.06788012391932574,0.8431305010586243,0.826203590993817,0.8766213717428528,0.8813210797628979
0.2700000000000002,1,1.715466997635897,1.7153469567245223,1.0593392210326562,1.0597164977388436,0.06563253647903082,0.0675639653637877,0.8412564473273836,0.8390433696730373,0.8633250591025765,0.8663260818869423
0.2800000000000002,1,1.7156661696061686,1.7155643473699809,1.0600209840694368,1.0604564018853362,0.0655808212208981,0.06768548509500857,0.8403822371171721,0.8224757388972499,0.8583457598457856,0.8608913157504783
0.2900000000000002,1,1.716022840705688,1.7159213514137948,1.0611758075746163,1.061695279602127,0.06524621629123596,0.06699058794347779,0.840650015979918,0.8229190852805441,0.8494289823578028,0.851966214655131
